2026-01-18 13:57:05,145 | WARNING | bot | ⚠️ docs_new not loaded: cannot import name 'register_handlers' from 'handlers.docs_new' (C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\handlers\docs_new.py)
2026-01-18 13:57:05,362 | INFO | aiogram | Bot: Deutschland PDF Assistant [@DE_PDF_Assistant_bot]
2026-01-18 13:57:05,458 | WARNING | aiogram | Updates were skipped successfully.
2026-01-18 13:57:05,458 | INFO | menu_handler_dynamic | ✅ Тексти завантажено з backend.texts
2026-01-18 13:57:05,458 | INFO | bot | ✅ menu_handler.py imported
2026-01-18 13:57:05,458 | INFO | bot | ✅ MenuHandler init kwargs: ['bot']
2026-01-18 13:57:05,458 | INFO | menu_handler_dynamic | ✅ MenuHandler ініціалізовано (тільки з bot)
2026-01-18 13:57:05,474 | INFO | bot | ✅ MenuHandler ready
2026-01-18 13:57:05,474 | WARNING | bot | ⚠️ Docs module not loaded (handlers/docs_new.py)
2026-01-18 13:57:05,474 | INFO | bot | 🚀 Bot started
2026-01-18 13:57:05,474 | INFO | aiogram.dispatcher.dispatcher | Start polling.
2026-01-18 13:57:40,012 | INFO | bot | ✅ /start from user=402229082
2026-01-18 13:57:40,093 | INFO | menu_handler_dynamic | ✅ Вибір мови показано користувачу 402229082
2026-01-18 13:57:40,093 | INFO | bot | ✅ Menu call ok: show_language_selection
2026-01-18 13:57:41,125 | INFO | bot | ✅ Language selected: user=402229082 lang=uk
2026-01-18 13:57:41,133 | INFO | bot | ✅ Language saved: user=402229082 lang=uk (method=set_user_lang)
2026-01-18 13:57:41,262 | INFO | bot | ✅ Language selection message deleted
2026-01-18 13:57:41,376 | INFO | bot | ✅ GDPR shown (lang=uk) with button
2026-01-18 13:57:42,668 | INFO | bot | ✅ GDPR confirmed: user=402229082 lang=uk
2026-01-18 13:57:42,829 | INFO | menu_handler_dynamic | ✅ Головне меню показано користувачу 8591838355
2026-01-18 13:57:42,830 | INFO | bot | ✅ Menu call ok: show_main_menu
2026-01-18 13:57:45,937 | INFO | bot | ✅ Menu category clicked: user=402229082 category=documents lang=uk
2026-01-18 13:57:46,016 | INFO | menu_handler_dynamic | ✅ Меню документів показано користувачу 8591838355
2026-01-18 13:57:46,018 | INFO | bot | ✅ Opened category menu: documents
2026-01-18 14:05:52,968 | INFO | bot | ✅ Storage closed
